activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,,,False,False,False,False,True,False,False,False,False,False,05C,Content Version Comment,Content Version Comments,False,False,False,ContentVersionComment,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ContentVersionComment/{ID}'), ('describe', '/services/data/v57.0/sobjects/ContentVersionComment/describe'), ('sobject', '/services/data/v57.0/sobjects/ContentVersionComment')])"
False,History,ContentVersion,False,False,False,False,False,False,False,False,False,False,,Content Version History,Content Version History,False,False,False,ContentVersionHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ContentVersionHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/ContentVersionHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/ContentVersionHistory')])"
False,,,False,False,False,False,True,False,False,False,False,False,05J,Content Version Rating,Content Version Ratings,False,False,False,ContentVersionRating,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ContentVersionRating/{ID}'), ('describe', '/services/data/v57.0/sobjects/ContentVersionRating/describe'), ('sobject', '/services/data/v57.0/sobjects/ContentVersionRating')])"
False,,,True,False,False,False,True,False,False,False,False,False,058,Library,Libraries,True,False,False,ContentWorkspace,True,False,True,False,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/ContentWorkspace/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/ContentWorkspace/{ID}'), ('describe', '/services/data/v57.0/sobjects/ContentWorkspace/describe'), ('layouts', '/services/data/v57.0/sobjects/ContentWorkspace/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/ContentWorkspace')])"
False,,,True,False,False,False,True,False,False,False,False,False,059,Library Document,Library Documents,False,False,False,ContentWorkspaceDoc,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ContentWorkspaceDoc/{ID}'), ('describe', '/services/data/v57.0/sobjects/ContentWorkspaceDoc/describe'), ('sobject', '/services/data/v57.0/sobjects/ContentWorkspaceDoc')])"
False,,,True,False,False,False,True,False,False,False,False,False,05A,Library Member,Library Members,False,False,False,ContentWorkspaceMember,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ContentWorkspaceMember/{ID}'), ('describe', '/services/data/v57.0/sobjects/ContentWorkspaceMember/describe'), ('sobject', '/services/data/v57.0/sobjects/ContentWorkspaceMember')])"
False,,,True,False,False,False,True,False,False,False,False,False,05P,Library Permission,Library Permissions,False,False,False,ContentWorkspacePermission,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ContentWorkspacePermission/{ID}'), ('describe', '/services/data/v57.0/sobjects/ContentWorkspacePermission/describe'), ('sobject', '/services/data/v57.0/sobjects/ContentWorkspacePermission')])"
False,,,False,False,False,False,True,False,False,False,False,False,05R,Content Workspace Subscription,Content Workspace Subscriptions,False,False,False,ContentWorkspaceSubscription,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ContentWorkspaceSubscription/{ID}'), ('describe', '/services/data/v57.0/sobjects/ContentWorkspaceSubscription/describe'), ('sobject', '/services/data/v57.0/sobjects/ContentWorkspaceSubscription')])"
False,,,True,False,False,False,True,False,False,False,False,False,074,CORS Allowed Origin List,CORS Allowed Origins List,False,False,False,CorsWhitelistEntry,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CorsWhitelistEntry/{ID}'), ('describe', '/services/data/v57.0/sobjects/CorsWhitelistEntry/describe'), ('sobject', '/services/data/v57.0/sobjects/CorsWhitelistEntry')])"
False,,,True,False,False,False,True,False,False,False,False,False,08y,Trusted URL,Trusted URLs,True,False,False,CspTrustedSite,True,False,True,False,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/CspTrustedSite/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/CspTrustedSite/{ID}'), ('describe', '/services/data/v57.0/sobjects/CspTrustedSite/describe'), ('layouts', '/services/data/v57.0/sobjects/CspTrustedSite/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/CspTrustedSite')])"
False,,,True,False,False,False,False,False,False,False,False,False,07W,Custom Brand,Custom Brand,False,False,False,CustomBrand,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CustomBrand/{ID}'), ('describe', '/services/data/v57.0/sobjects/CustomBrand/describe'), ('sobject', '/services/data/v57.0/sobjects/CustomBrand')])"
False,,,True,False,False,False,True,False,False,False,False,False,07X,Custom Brand Asset,Custom Brand Asset,False,False,False,CustomBrandAsset,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CustomBrandAsset/{ID}'), ('describe', '/services/data/v57.0/sobjects/CustomBrandAsset/describe'), ('sobject', '/services/data/v57.0/sobjects/CustomBrandAsset')])"
False,,,True,False,False,False,True,False,False,False,False,False,2Ca,Custom Help Menu Item,Custom Help Menu Items,False,False,False,CustomHelpMenuItem,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CustomHelpMenuItem/{ID}'), ('describe', '/services/data/v57.0/sobjects/CustomHelpMenuItem/describe'), ('sobject', '/services/data/v57.0/sobjects/CustomHelpMenuItem')])"
False,,,True,False,False,False,True,False,False,False,False,False,2Cx,Custom Help Menu Section,Custom Help Menu Sections,False,False,False,CustomHelpMenuSection,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CustomHelpMenuSection/{ID}'), ('describe', '/services/data/v57.0/sobjects/CustomHelpMenuSection/describe'), ('sobject', '/services/data/v57.0/sobjects/CustomHelpMenuSection')])"
False,,,False,False,False,False,False,False,False,False,False,False,0XH,Custom HTTP Header,Custom HTTP Headers,True,False,False,CustomHttpHeader,True,False,True,False,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/CustomHttpHeader/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/CustomHttpHeader/{ID}'), ('describe', '/services/data/v57.0/sobjects/CustomHttpHeader/describe'), ('layouts', '/services/data/v57.0/sobjects/CustomHttpHeader/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/CustomHttpHeader')])"
False,,,True,False,False,False,True,False,False,False,False,False,0ML,Custom Notification Type,Custom Notification Types,False,False,False,CustomNotificationType,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CustomNotificationType/{ID}'), ('describe', '/services/data/v57.0/sobjects/CustomNotificationType/describe'), ('sobject', '/services/data/v57.0/sobjects/CustomNotificationType')])"
False,,,False,False,False,False,False,False,False,False,False,False,3NA,Custom Object Usage By User License Metric,Custom Object Usage By User License Metrics,False,False,False,CustomObjectUserLicenseMetrics,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CustomObjectUserLicenseMetrics/{ID}'), ('describe', '/services/data/v57.0/sobjects/CustomObjectUserLicenseMetrics/describe'), ('sobject', '/services/data/v57.0/sobjects/CustomObjectUserLicenseMetrics')])"
False,,,False,False,False,False,False,False,False,False,False,False,0CP,Custom Permission,Custom Permissions,True,False,False,CustomPermission,True,False,True,False,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/CustomPermission/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/CustomPermission/{ID}'), ('describe', '/services/data/v57.0/sobjects/CustomPermission/describe'), ('layouts', '/services/data/v57.0/sobjects/CustomPermission/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/CustomPermission')])"
False,,,False,False,False,False,False,False,False,False,False,False,0PD,Custom Permission Dependency,Custom Permission Dependencies,True,False,False,CustomPermissionDependency,True,False,True,False,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/CustomPermissionDependency/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/CustomPermissionDependency/{ID}'), ('describe', '/services/data/v57.0/sobjects/CustomPermissionDependency/describe'), ('layouts', '/services/data/v57.0/sobjects/CustomPermissionDependency/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/CustomPermissionDependency')])"
False,,,True,False,False,False,True,False,False,False,False,False,0o6,Customer,Customers,True,False,True,Customer,True,True,True,True,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Customer/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Customer/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/Customer/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/Customer/describe'), ('layouts', '/services/data/v57.0/sobjects/Customer/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Customer')])"
False,Share,Customer,True,False,False,False,True,False,False,False,False,False,,Customer Share,Customer Share,False,False,False,CustomerShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CustomerShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/CustomerShare/describe'), ('sobject', '/services/data/v57.0/sobjects/CustomerShare')])"
False,,,False,False,False,False,False,False,False,False,False,False,01Z,Dashboard,Dashboards,True,False,True,Dashboard,True,False,True,True,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Dashboard/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Dashboard/{ID}'), ('listviews', '/services/data/v57.0/sobjects/Dashboard/listviews'), ('describe', '/services/data/v57.0/sobjects/Dashboard/describe'), ('layouts', '/services/data/v57.0/sobjects/Dashboard/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Dashboard')])"
False,,,False,False,False,False,False,False,False,False,False,False,01a,Dashboard Component,Dashboard Components,False,False,False,DashboardComponent,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/DashboardComponent/{ID}'), ('describe', '/services/data/v57.0/sobjects/DashboardComponent/describe'), ('sobject', '/services/data/v57.0/sobjects/DashboardComponent')])"
False,Tag,Dashboard,True,False,False,False,True,False,False,False,False,False,,Dashboard Tag,Dashboard Tag,False,False,False,DashboardTag,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/DashboardTag/{ID}'), ('describe', '/services/data/v57.0/sobjects/DashboardTag/describe'), ('sobject', '/services/data/v57.0/sobjects/DashboardTag')])"
False,,,False,False,False,False,False,False,False,False,False,False,3o9,Data Action,Data Actions,True,False,True,DataAction,True,True,True,True,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/DataAction/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/DataAction/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/DataAction/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/DataAction/describe'), ('layouts', '/services/data/v57.0/sobjects/DataAction/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/DataAction')])"
False,History,DataAction,False,False,False,False,False,False,False,False,False,False,,Data Action History,Data Action History,False,False,False,DataActionHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/DataActionHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/DataActionHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/DataActionHistory')])"
False,Share,DataAction,True,False,False,False,True,False,False,False,False,False,,Data Action Share,Data Action Share,False,False,False,DataActionShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/DataActionShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/DataActionShare/describe'), ('sobject', '/services/data/v57.0/sobjects/DataActionShare')])"
False,,,False,False,False,False,False,False,False,False,False,False,9sq,Data Action Target,Data Action Targets,True,False,True,DataActionTarget,True,True,True,True,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/DataActionTarget/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/DataActionTarget/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/DataActionTarget/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/DataActionTarget/describe'), ('layouts', '/services/data/v57.0/sobjects/DataActionTarget/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/DataActionTarget')])"
False,History,DataActionTarget,False,False,False,False,False,False,False,False,False,False,,Data Action Target History,Data Action Target History,False,False,False,DataActionTargetHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/DataActionTargetHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/DataActionTargetHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/DataActionTargetHistory')])"
False,Share,DataActionTarget,True,False,False,False,True,False,False,False,False,False,,Data Action Target Share,Data Action Target Share,False,False,False,DataActionTargetShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/DataActionTargetShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/DataActionTargetShare/describe'), ('sobject', '/services/data/v57.0/sobjects/DataActionTargetShare')])"
